Note,Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
D5,0.5,4/4,x,3,88,0
F5,0.5,4/4,x,3,88,0
E5,0.5,4/4,x,3,88,0
D5,0.5,4/4,x,3,88,0
C♯5,0.5,4/4,x,3,88,0
D5,0.5,4/4,x,3,89,0
F5,0.5,4/4,x,3,89,0
E♭5,0.5,4/4,x,3,89,0
D5,0.5,4/4,x,3,89,0
E♭5,0.5,4/4,x,3,89,0
D5,0.5,4/4,x,3,89,0
C5,0.5,4/4,x,3,89,0
B4,0.5,4/4,x,3,89,0
C5,0.5,4/4,x,3,90,0
E♭5,0.5,4/4,x,3,90,0
G5,2.0,4/4,x,3,90,0
F5,1.0,4/4,x,3,90,0
A4,1.0,4/4,x,3,91,0
B♭4,1.0,4/4,x,3,91,0
0,2.0,4/4,.,3,91,0
C5,0.5,4/4,x,3,92,0
E♭5,0.5,4/4,x,3,92,0
G5,2.0,4/4,x,3,92,0
F5,1.0,4/4,x,3,92,0
A4,1.0,4/4,x,3,93,0
B♭4,1.0,4/4,x,3,93,0
0,2.0,4/4,.,3,93,0
E♭5,0.5,4/4,x,3,94,0
F5,0.5,4/4,x,3,94,0
E♭5,0.5,4/4,x,3,94,0
C5,0.5,4/4,x,3,94,0
D5,0.5,4/4,x,3,94,0
E♭5,0.5,4/4,x,3,94,0
D5,0.5,4/4,x,3,94,0
B♭4,0.5,4/4,x,3,94,0
C5,0.5,4/4,x,3,95,0
D5,0.5,4/4,x,3,95,0
C5,0.5,4/4,x,3,95,0
A4,0.5,4/4,x,3,95,0
B♭4,1.0,4/4,x,3,95,0
F5,1.0,4/4,x,3,95,0
D5,1.0,4/4,x,3,96,0
C5,0.5,4/4,x,3,96,0
D5,0.5,4/4,x,3,96,0
E♭5,0.5,4/4,x,3,96,0
D5,0.5,4/4,x,3,96,0
C5,0.5,4/4,x,3,96,0
B♭4,0.5,4/4,x,3,96,0
A4,0.5,4/4,x,3,97,0
F4,0.5,4/4,x,3,97,0
G4,0.5,4/4,x,3,97,0
A4,0.5,4/4,x,3,97,0
B♭4,0.5,4/4,x,3,97,0
C5,0.5,4/4,x,3,97,0
D5,0.5,4/4,x,3,97,0
E♭5,0.5,4/4,x,3,97,0
F5,2.0,4/4,x,3,70,2
E♭5,0.25,4/4,x,3,70,2
F5,0.25,4/4,x,3,70,2
G5,0.5,4/4,x,3,70,2
F5,1.0,4/4,x,3,70,2
D5,1.0,4/4,x,3,71,2
C5,0.5,4/4,x,3,71,2
D5,0.5,4/4,x,3,71,2
E♭5,0.5,4/4,x,3,71,2
D5,0.5,4/4,x,3,71,2
C5,0.5,4/4,x,3,71,2
D5,0.5,4/4,x,3,71,2
B♭4,1.0,4/4,x,3,72,2
F4,1.0,4/4,x,3,72,2
B♭4,0.5,4/4,x,3,72,2
C5,0.25,4/4,x,3,72,2
D5,0.25,4/4,x,3,72,2
C5,0.5,4/4,x,3,72,2
D5,0.25,4/4,x,3,72,2
E♭5,0.25,4/4,x,3,72,2
D5,1.0,4/4,x,3,73,2
C5,1.0,4/4,x,3,73,2
0,2.0,4/4,.,3,73,2
B♭4,1.0,4/4,x,3,74,2
F4,1.0,4/4,x,3,74,2
B♭4,0.5,4/4,x,3,74,2
C5,0.25,4/4,x,3,74,2
D5,0.25,4/4,x,3,74,2
C5,0.5,4/4,x,3,74,2
D5,0.25,4/4,x,3,74,2
E♭5,0.25,4/4,x,3,74,2
D5,1.0,4/4,x,3,75,2
C5,1.0,4/4,x,3,75,2
0,2.0,4/4,.,3,75,2
F5,2.0,4/4,x,3,76,2
E♭5,0.25,4/4,x,3,76,2
F5,0.25,4/4,x,3,76,2
G5,0.5,4/4,x,3,76,2
F5,1.0,4/4,x,3,76,2
D5,1.0,4/4,x,3,77,2
C5,0.5,4/4,x,3,77,2
D5,0.5,4/4,x,3,77,2
E♭5,0.5,4/4,x,3,77,2
D5,0.5,4/4,x,3,77,2
C5,0.5,4/4,x,3,77,2
D5,0.5,4/4,x,3,77,2
B♭4,1.0,4/4,x,3,78,2
F4,1.0,4/4,x,3,78,2
F5,1.0,4/4,x,3,78,2
B♭4,1.0,4/4,x,3,78,2
B♭5,1.0,4/4,x,3,79,2
A5,0.5,4/4,x,3,79,2
G5,0.5,4/4,x,3,79,2
F5,0.5,4/4,x,3,79,2
E♭5,0.5,4/4,x,3,79,2
D5,0.5,4/4,x,3,79,2
C5,0.5,4/4,x,3,79,2
B♭5,1.0,4/4,x,3,80,2
B♭4,1.0,4/4,x,3,80,2
D5,0.5,4/4,x,3,80,2
C5,0.5,4/4,x,3,80,2
B♭4,0.5,4/4,x,3,80,2
A4,0.5,4/4,x,3,80,2
B♭4,2.0,4/4,x,3,81,2
0,2.0,4/4,.,3,81,2
D5,2.0,4/4,x,3,82,1
C5,0.25,4/4,x,3,82,1
D5,0.25,4/4,x,3,82,1
E♭5,0.5,4/4,x,3,82,1
D5,1.0,4/4,x,3,82,1
G5,1.0,4/4,x,3,83,1
F♯5,0.5,4/4,x,3,83,1
G5,0.5,4/4,x,3,83,1
A5,0.5,4/4,x,3,83,1
G5,0.5,4/4,x,3,83,1
F♯5,0.5,4/4,x,3,83,1
G5,0.5,4/4,x,3,83,1
D5,2.0,4/4,x,3,84,1
C5,0.25,4/4,x,3,84,1
D5,0.25,4/4,x,3,84,1
E♭5,0.5,4/4,x,3,84,1
D5,1.0,4/4,x,3,84,1
B♭5,1.0,4/4,x,3,85,1
A5,1.0,4/4,x,3,85,1
0,2.0,4/4,.,3,85,1
B♭5,1.0,4/4,x,3,86,1
G4,0.5,4/4,x,3,86,1
F4,0.5,4/4,x,3,86,1
E4,1.0,4/4,x,3,86,1
B♭5,1.0,4/4,x,3,86,1
A5,1.0,4/4,x,3,87,1
F4,0.5,4/4,x,3,87,1
E4,0.5,4/4,x,3,87,1
D4,1.0,4/4,x,3,87,1
F5,1.0,4/4,x,3,87,1
E5,1.0,4/4,x,3,88,1
F5,0.5,4/4,x,3,88,1
D5,0.5,4/4,x,3,88,1
F5,0.5,4/4,x,3,88,1
E5,0.5,4/4,x,3,88,1
D5,0.5,4/4,x,3,88,1
C♯5,0.5,4/4,x,3,88,1
D5,0.5,4/4,x,3,89,1
F5,0.5,4/4,x,3,89,1
E♭5,0.5,4/4,x,3,89,1
D5,0.5,4/4,x,3,89,1
E♭5,0.5,4/4,x,3,89,1
D5,0.5,4/4,x,3,89,1
C5,0.5,4/4,x,3,89,1
B4,0.5,4/4,x,3,89,1
C5,0.5,4/4,x,3,90,1
E♭5,0.5,4/4,x,3,90,1
G5,2.0,4/4,x,3,90,1
F5,1.0,4/4,x,3,90,1
A4,1.0,4/4,x,3,91,1
B♭4,1.0,4/4,x,3,91,1
0,2.0,4/4,.,3,91,1
C5,0.5,4/4,x,3,92,1
E♭5,0.5,4/4,x,3,92,1
G5,2.0,4/4,x,3,92,1
F5,1.0,4/4,x,3,92,1
A4,1.0,4/4,x,3,93,1
B♭4,1.0,4/4,x,3,93,1
0,2.0,4/4,.,3,93,1
E♭5,0.5,4/4,x,3,94,1
F5,0.5,4/4,x,3,94,1
E♭5,0.5,4/4,x,3,94,1
C5,0.5,4/4,x,3,94,1
D5,0.5,4/4,x,3,94,1
E♭5,0.5,4/4,x,3,94,1
D5,0.5,4/4,x,3,94,1
B♭4,0.5,4/4,x,3,94,1
C5,0.5,4/4,x,3,95,1
D5,0.5,4/4,x,3,95,1
C5,0.5,4/4,x,3,95,1
A4,0.5,4/4,x,3,95,1
B♭4,1.0,4/4,x,3,95,1
F5,1.0,4/4,x,3,95,1
D5,1.0,4/4,x,3,96,1
C5,0.5,4/4,x,3,96,1
D5,0.5,4/4,x,3,96,1
E♭5,0.5,4/4,x,3,96,1
D5,0.5,4/4,x,3,96,1
C5,0.5,4/4,x,3,96,1
B♭4,0.5,4/4,x,3,96,1
A4,0.5,4/4,x,3,97,1
F4,0.5,4/4,x,3,97,1
G4,0.5,4/4,x,3,97,1
A4,0.5,4/4,x,3,97,1
B♭4,0.5,4/4,x,3,97,1
C5,0.5,4/4,x,3,97,1
D5,0.5,4/4,x,3,97,1
E♭5,0.5,4/4,x,3,97,1
F5,2.0,4/4,x,3,70,3
E♭5,0.25,4/4,x,3,70,3
F5,0.25,4/4,x,3,70,3
G5,0.5,4/4,x,3,70,3
F5,1.0,4/4,x,3,70,3
D5,1.0,4/4,x,3,71,3
C5,0.5,4/4,x,3,71,3
D5,0.5,4/4,x,3,71,3
E♭5,0.5,4/4,x,3,71,3
D5,0.5,4/4,x,3,71,3
C5,0.5,4/4,x,3,71,3
D5,0.5,4/4,x,3,71,3
B♭4,1.0,4/4,x,3,72,3
F4,1.0,4/4,x,3,72,3
B♭4,0.5,4/4,x,3,72,3
C5,0.25,4/4,x,3,72,3
D5,0.25,4/4,x,3,72,3
C5,0.5,4/4,x,3,72,3
D5,0.25,4/4,x,3,72,3
E♭5,0.25,4/4,x,3,72,3
D5,1.0,4/4,x,3,73,3
C5,1.0,4/4,x,3,73,3
0,2.0,4/4,.,3,73,3
B♭4,1.0,4/4,x,3,74,3
F4,1.0,4/4,x,3,74,3
B♭4,0.5,4/4,x,3,74,3
C5,0.25,4/4,x,3,74,3
D5,0.25,4/4,x,3,74,3
C5,0.5,4/4,x,3,74,3
D5,0.25,4/4,x,3,74,3
E♭5,0.25,4/4,x,3,74,3
D5,1.0,4/4,x,3,75,3
C5,1.0,4/4,x,3,75,3
0,2.0,4/4,.,3,75,3
F5,2.0,4/4,x,3,76,3
E♭5,0.25,4/4,x,3,76,3
F5,0.25,4/4,x,3,76,3
G5,0.5,4/4,x,3,76,3
F5,1.0,4/4,x,3,76,3
D5,1.0,4/4,x,3,77,3
C5,0.5,4/4,x,3,77,3
D5,0.5,4/4,x,3,77,3
E♭5,0.5,4/4,x,3,77,3
D5,0.5,4/4,x,3,77,3
C5,0.5,4/4,x,3,77,3
D5,0.5,4/4,x,3,77,3
B♭4,1.0,4/4,x,3,78,3
F4,1.0,4/4,x,3,78,3
F5,1.0,4/4,x,3,78,3
B♭4,1.0,4/4,x,3,78,3
B♭5,1.0,4/4,x,3,79,3
A5,0.5,4/4,x,3,79,3
G5,0.5,4/4,x,3,79,3
F5,0.5,4/4,x,3,79,3
E♭5,0.5,4/4,x,3,79,3
D5,0.5,4/4,x,3,79,3
C5,0.5,4/4,x,3,79,3
B♭5,1.0,4/4,x,3,80,3
B♭4,1.0,4/4,x,3,80,3
D5,0.5,4/4,x,3,80,3
C5,0.5,4/4,x,3,80,3
B♭4,0.5,4/4,x,3,80,3
A4,0.5,4/4,x,3,80,3
B♭4,2.0,4/4,x,3,81,3
0,2.0,4/4,.,3,81,3
0,0.0,0,.,x,x,.
