Note,Score_duration,Time-Signature,Voice,Movement,Measure,Repeated
E5,0.5,3/4,x,3,67,0
B4,0.5,3/4,x,3,68,0
D♯5,0.25,3/4,x,3,68,0
C♯5,0.25,3/4,x,3,68,0
D♯5,0.5,3/4,x,3,68,0
B4,0.5,3/4,x,3,68,0
D♯5,0.5,3/4,x,3,68,0
F♯5,0.5,3/4,x,3,68,0
B4,0.5,3/4,x,3,69,0
C5,1.0,3/4,x,3,69,0
A4,0.5,3/4,x,3,69,0
D5,1.0,3/4,x,3,69,0
G4,0.5,3/4,x,3,70,0
A4,1.0,3/4,x,3,70,0
F♯4,0.5,3/4,x,3,70,0
B4,1.0,3/4,x,3,70,0
E4,0.5,3/4,x,3,71,0
E5,1.0,3/4,x,3,71,0
B4,0.25,3/4,x,3,71,0
A4,0.25,3/4,x,3,71,0
G4,0.5,3/4,x,3,71,0
F♯4,0.5,3/4,x,3,71,0
E4,0.5,3/4,B,3,72,0
E5,0.5,3/4,x,3,72,0
E4,1.0,3/4,x,3,72,0
0,1.0,3/4,.,3,72,0
B4,0.5,3/4,x,3,57,1
G4,0.75,3/4,x,3,57,1
A4,0.25,3/4,x,3,57,1
B4,0.25,3/4,x,3,57,1
C♯5,0.25,3/4,x,3,57,1
D5,0.5,3/4,x,3,57,1
E5,0.25,3/4,x,3,57,1
C♯5,0.25,3/4,x,3,57,1
D5,0.5,3/4,x,3,58,1
A4,0.75,3/4,x,3,58,1
B4,0.25,3/4,x,3,58,1
C♯5,0.25,3/4,x,3,58,1
D5,0.25,3/4,x,3,58,1
E5,0.5,3/4,x,3,58,1
A4,0.5,3/4,x,3,58,1
F♯5,0.5,3/4,x,3,59,1
B5,1.0,3/4,x,3,59,1
A5,1.0,3/4,x,3,59,1
G5,1.0,3/4,x,3,59,1
F♯5,0.25,3/4,x,3,60,1
E5,0.25,3/4,x,3,60,1
F♯5,0.5,3/4,x,3,60,1
D5,0.25,3/4,x,3,60,1
C♯5,0.25,3/4,x,3,60,1
D5,0.5,3/4,x,3,60,1
D4,0.5,3/4,B,3,60,1
C♯5,0.5,3/4,x,3,61,1
G5,1.0,3/4,x,3,61,1
E5,0.5,3/4,x,3,61,1
C♯5,0.5,3/4,x,3,61,1
E5,0.5,3/4,x,3,61,1
A♯4,0.5,3/4,x,3,62,1
F♯5,1.0,3/4,x,3,62,1
E5,1.0,3/4,x,3,62,1
D5,0.25,3/4,x,3,62,1
C♯5,0.25,3/4,x,3,62,1
D5,0.5,3/4,x,3,63,1
C♯5,0.25,3/4,x,3,63,1
D5,0.25,3/4,x,3,63,1
B4,0.5,3/4,x,3,63,1
C♯5,0.5,3/4,x,3,63,1
F♯4,0.5,3/4,x,3,63,1
A♯4,0.5,3/4,x,3,63,1
B4,0.5,3/4,B,3,64,1
B5,0.5,3/4,x,3,64,1
B4,1.0,3/4,x,3,64,1
0,0.5,3/4,.,3,64,1
A4,0.5,3/4,x,3,64,1
G♯4,0.5,3/4,B,3,65,1
D5,0.25,3/4,x,3,65,1
C♯5,0.25,3/4,x,3,65,1
D5,0.25,3/4,x,3,65,1
C♯5,0.25,3/4,x,3,65,1
D5,0.5,3/4,x,3,65,1
E4,0.5,3/4,B,3,65,1
D5,0.5,3/4,x,3,65,1
A4,0.5,3/4,x,3,66,1
C♯5,0.25,3/4,x,3,66,1
B4,0.25,3/4,x,3,66,1
C♯5,0.5,3/4,x,3,66,1
A4,0.5,3/4,x,3,66,1
C♯5,0.5,3/4,x,3,66,1
E5,0.5,3/4,x,3,66,1
A♯4,0.5,3/4,x,3,67,1
E5,0.25,3/4,x,3,67,1
D♯5,0.25,3/4,x,3,67,1
E5,0.25,3/4,x,3,67,1
D♯5,0.25,3/4,x,3,67,1
E5,0.5,3/4,x,3,67,1
F♯4,0.5,3/4,B,3,67,1
E5,0.5,3/4,x,3,67,1
B4,0.5,3/4,x,3,68,1
D♯5,0.25,3/4,x,3,68,1
C♯5,0.25,3/4,x,3,68,1
D♯5,0.5,3/4,x,3,68,1
B4,0.5,3/4,x,3,68,1
D♯5,0.5,3/4,x,3,68,1
F♯5,0.5,3/4,x,3,68,1
B4,0.5,3/4,x,3,69,1
C5,1.0,3/4,x,3,69,1
A4,0.5,3/4,x,3,69,1
D5,1.0,3/4,x,3,69,1
G4,0.5,3/4,x,3,70,1
A4,1.0,3/4,x,3,70,1
F♯4,0.5,3/4,x,3,70,1
B4,1.0,3/4,x,3,70,1
E4,0.5,3/4,x,3,71,1
E5,1.0,3/4,x,3,71,1
B4,0.25,3/4,x,3,71,1
A4,0.25,3/4,x,3,71,1
G4,0.5,3/4,x,3,71,1
F♯4,0.5,3/4,x,3,71,1
E4,0.5,3/4,B,3,72,1
E5,0.5,3/4,x,3,72,1
E4,1.0,3/4,x,3,72,1
0,1.0,3/4,.,3,72,1
0,0.0,0,.,x,x,.
